"","date","geoid","state","cases","cases_avg","cases_avg_per_100k","deaths","deaths_avg","deaths_avg_per_100k","POPESTIMATE2019","ABBR","ymd","year","week","year_wk","admits_confirmed_avg","perc_covid","icu_confirmed_avg","admits_confirmed_100K","icu_100K","Statewide","cdc_flag_1","cdc_flag_2","cdc_flag","deaths_21_lag_100k","icu_21_lag_100K","cases_lag_21_100K","admits_7_lag","admits_7d_ago","admits_21d_ago","admits_28d_ago","dotw","chk","deaths_21_lag_100k_14d","deaths_weekly","admits_weekly","icu_weekly","cases_weekly","cfr","perc_covid_100","cfr_in_21d","zeke_time_0","two_zeke_time_0","half_zeke_time_3","chk2","zeke_time_3","two_zeke_time_3","icu_2_time_3","perc_covid_10_time_3","change_admits","change_perc","change_cases","zeke_time_3_14d","two_zeke_time_3_14d","weight","weight_alt"
"31","2021-01-06","USA-34","New Jersey",5852,5230.29,58.89,141,81.57,0.92,8882190,"NJ",2021-01-06,2021,1,"2021-1",418.428571428571,0.231043815582286,658.428571428571,4.71087165922561,7.41290798134887,NA,TRUE,FALSE,TRUE,0.91,6.14874098778406,54.09,428.571428571429,NA,NA,NA,"Wednesday","2021-01-06 New Jersey",NA,6.37,32.9761016145793,7.41290798134887,412,1.70086892216676,23.1043815582286,1.54611650485437,TRUE,TRUE,TRUE,0.91,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.0270600868500531,0.0196078431372549
"32","2021-01-06","USA-35","New Mexico",1485,1252.14,59.72,47,29.29,1.4,2096829,"NM",2021-01-06,2021,1,"2021-1",114.571428571429,0.224109931547419,168.571428571429,5.46403300275934,8.03935030331174,NA,TRUE,FALSE,TRUE,1.29,7.09234208961655,77.72,99.4285714285714,NA,NA,NA,"Wednesday","2021-01-06 New Mexico",NA,9.03,38.2482310193154,8.03935030331174,418,1.8013381369017,22.4109931547419,2.16028708133971,TRUE,TRUE,TRUE,1.29,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.00638810640728356,0.0196078431372549
"33","2021-01-06","USA-36","New York",16016,14415.29,74.1,171,153.43,0.79,19453561,"NY",2021-01-06,2021,1,"2021-1",1061.14285714286,0.22687765640845,1381.57142857143,5.45474865574923,7.10189475629387,NA,TRUE,FALSE,TRUE,0.94,8.07417359584852,51.39,1103,NA,NA,NA,"Wednesday","2021-01-06 New York",NA,6.58,38.1832405902446,7.10189475629387,519,1.53726405915548,22.687765640845,1.26782273603083,TRUE,TRUE,TRUE,0.94,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.05926635775668,0.0196078431372549
"34","2021-01-06","USA-37","North Carolina",6385,7082,67.52,69,52.71,0.5,10488084,"NC",2021-01-06,2021,1,"2021-1",437.714285714286,0.193353894870851,817.285714285714,4.17344374543802,7.79251686281035,NA,TRUE,FALSE,TRUE,0.94,6.93031389581875,56.51,449.857142857143,NA,NA,NA,"Wednesday","2021-01-06 North Carolina",NA,6.58,29.2141062180661,7.79251686281035,473,0.884799150592815,19.3353894870851,1.39112050739958,TRUE,TRUE,TRUE,0.94,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.031952532419443,0.0196078431372549
"35","2021-01-06","USA-38","North Dakota",338,233,30.57,5,7.43,0.97,762062,"ND",2021-01-06,2021,1,"2021-1",16.7142857142857,0.103472482854554,32.4285714285714,2.19329735825769,4.25537179764526,NA,TRUE,FALSE,TRUE,0.6,2.81191969007396,47.67,14.2857142857143,NA,NA,NA,"Wednesday","2021-01-06 North Dakota",NA,4.2,15.3530815078038,4.25537179764526,214,2.03482273966855,10.3472482854554,1.96261682242991,TRUE,TRUE,TRUE,0.6,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,0.00232166435362508,0.0196078431372549
"36","2021-01-06","USA-39","Ohio",7814,7438.43,63.64,121,73.29,0.63,11689100,"OH",2021-01-06,2021,1,"2021-1",586.857142857143,0.201451625903585,1034,5.0205502806644,8.84584784115116,NA,TRUE,FALSE,TRUE,0.64,6.57755638036413,79.02,545,NA,NA,NA,"Wednesday","2021-01-06 Ohio",NA,4.48,35.1438519646508,8.84584784115116,445,0.797266514806378,20.1451625903585,1.00674157303371,TRUE,TRUE,TRUE,0.64,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.0356114945974985,0.0196078431372549
"37","2021-01-06","USA-40","Oklahoma",3305,3506.14,88.61,62,25.71,0.65,3956971,"OK",2021-01-06,2021,1,"2021-1",393.714285714286,0.272839854430656,512.571428571429,9.9498906035522,12.9536311631151,NA,TRUE,FALSE,TRUE,1.09,11.2315347125003,80.28,369.428571428571,NA,NA,NA,"Wednesday","2021-01-06 Oklahoma",NA,7.63,69.6492342248654,12.9536311631151,620,0.809666168410563,27.2839854430655,1.23064516129032,TRUE,TRUE,TRUE,1.09,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.012055132678218,0.0196078431372549
"38","2021-01-06","USA-41","Oregon",735,1134.57,26.9,21,13.29,0.31,4217737,"OR",2021-01-06,2021,1,"2021-1",65.5714285714286,0.0997898476577783,99.4285714285714,1.55465901670561,2.35739145016798,NA,FALSE,FALSE,FALSE,0.32,1.84594589129533,31.56,54.7142857142857,NA,NA,NA,"Wednesday","2021-01-06 Oregon",NA,2.24,10.8826131169392,2.35739145016798,188,0.982256020278834,9.97898476577783,1.19148936170213,TRUE,TRUE,TRUE,0.32,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,0.0128495708300185,0.0196078431372549
"39","2021-01-06","USA-42","Pennsylvania",9402,7493.14,58.53,377,177.43,1.39,12801989,"PA",2021-01-06,2021,1,"2021-1",604.142857142857,0.213829820461675,1240.28571428571,4.71913276243916,9.68822668325769,NA,TRUE,FALSE,TRUE,1.38,6.65186814776539,82.63,580.142857142857,NA,NA,NA,"Wednesday","2021-01-06 Pennsylvania",NA,9.66,33.0339293370741,9.68822668325769,410,1.68219774900157,21.3829820461675,2.35609756097561,TRUE,TRUE,TRUE,1.38,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.0390019729586312,0.0196078431372549
"40","2021-01-06","USA-44","Rhode Island",1611,1073.43,101.33,20,16.14,1.52,1059361,"RI",2021-01-06,2021,1,"2021-1",32.4285714285714,0.188588793607078,58.1428571428571,3.06114454171632,5.48848382589666,NA,TRUE,FALSE,TRUE,1.04,4.69285594941533,106.67,32.8571428571429,NA,NA,NA,"Wednesday","2021-01-06 Rhode Island",NA,7.28,21.4280117920142,5.48848382589666,709,1.42495547014156,18.8588793607078,1.02679830747532,TRUE,TRUE,TRUE,1.04,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.00322740232595329,0.0196078431372549
"41","2021-01-06","USA-45","South Carolina",5162,4251.43,82.57,84,47.57,0.92,5148714,"SC",2021-01-06,2021,1,"2021-1",263.285714285714,0.243110801058102,398,5.11362088252939,7.73008560972701,NA,TRUE,FALSE,TRUE,0.96,8.02696973041646,57.37,283.142857142857,NA,NA,NA,"Wednesday","2021-01-06 South Carolina",NA,6.72,35.7953461777057,7.73008560972701,578,1.60362558828656,24.3110801058102,1.16262975778547,TRUE,TRUE,TRUE,0.96,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0.0156858441449782,0.0196078431372549
